objectid,parentid,title,identifier,subject,dimensions,display_template,format,object_location,image_small,image_thumb,image_alt_text,description,notes,other_objects
object_1918_0,object_1918,DSCN4605.JPG containing object_1918,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/400,/0/default.jpg",image containing object_1918,,,object_1917;object_1919
object_1919,,Chou head,1919,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/400,/0/default.jpg",,"Chou head. Wu. Chou. Black open cut face, clown patch. Black ‘ba’ 八 stachios, soul patch, pointed beard; red lips. Black ying zajin 硬紮巾 stiff hat with four green verticals, altogether 7 small red pompoms at top and middle. Large red pompom at ear. Circlet with 1 large red pompom atop central pompom ornament. Lacquered natural neck.","See 1238, 1912.",
object_1919_0,object_1919,DSCN4605.JPG containing object_1919,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4605/full/400,/0/default.jpg",image containing object_1919,,,object_1917;object_1918
object_1920,,Chou head,1920,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",,"Chou head. Wu. Chou. Flesh face, clown patch covers nose; black marks and swoosh brow. Black triangle eye. Red lips outlined in black; teeth, tongue. Red ying zajin 硬紮巾 stiff hat with four verticals, altogether 7 small red pompoms at top and middle. Large red pompom at ear. Circlet with 1 large red pompom atop central pompom ornament. Lacquered, natural neck.","See 1238, 1912.",
object_1920_0,object_1920,DSCN4607.JPG containing object_1920,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",image containing object_1920,,,object_1921;object_1922
object_1921,,Chou head,1921,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",,"Chou head. Wu. Chou. Flesh face, clown patch covers nose; black marks and swoosh brow. Black triangle eye. Red lips. Black ‘ba’ stachio, soul patch, pointed beard. Red ying zajin 硬紮巾 stiff hat with four green verticals, altogether 7 small red pompoms at top and middle. Large blue pompom at ear. Circlet with 1 large red pompom atop central pompom ornament. Lacquered, natural neck.","See 1238, 1912.",
object_1921_0,object_1921,DSCN4607.JPG containing object_1921,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",image containing object_1921,,,object_1920;object_1922
object_1922,,Sheng head,1922,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",,"Sheng head. Wu. Sheng. Black open cut face. Red lips. Black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol deco with three small green and two small red pompoms. Lacquered, natural neck.","See 1238, 1912.",
object_1922_0,object_1922,DSCN4607.JPG containing object_1922,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4607/full/400,/0/default.jpg",image containing object_1922,,,object_1920;object_1921
object_1923,,Jing head,1923,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Red painted face, natural, grey accents. White ochre three point opera style stachio, sideburns cover mouth. Green, black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Lacquered, natural neck.","See 1238, 1912.",
object_1923_0,object_1923,DSCN4609.JPG containing object_1923,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",image containing object_1923,,,object_1924;object_1925
object_1924,,Jing head,1924,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Red painted face, natural, black accents, closed mouth. Green, black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Lacquered, natural neck.","See 1238, 1912.",
object_1924_0,object_1924,DSCN4609.JPG containing object_1924,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",image containing object_1924,,,object_1923;object_1925
object_1925,,Jing head,1925,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Red painted face, natural, black accents, closed mouth; ‘ba’ stachio, soul patch, pointed black beard. Green, black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Lacquered, natural neck.","See 1238, 1912.",
object_1925_0,object_1925,DSCN4609.JPG containing object_1925,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4609/full/400,/0/default.jpg",image containing object_1925,,,object_1923;object_1924
object_1926,,Jing head,1926,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Brown painted face, natural, black accents; lips teeth, tongue. Black ear tuft, serrated sideburn into stachio, soul patch. Green, black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Lacquered, natural neck.","See 1238, 1912.",
object_1926_0,object_1926,DSCN4610.JPG containing object_1926,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",image containing object_1926,,,object_1927;object_1928
object_1927,,Jing head,1927,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Grey green painted face, natural, black accents; red closed lips outlined in black. Black ear tuft. Green, black ying zajin 硬紮巾 stiff hat with four ochre verticals, altogether 8 small red pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Lacquered, natural neck.","See 1238, 1912.",
object_1927_0,object_1927,DSCN4610.JPG containing object_1927,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",image containing object_1927,,,object_1926;object_1928
object_1928,,Jing head,1928,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Natural white painted face, black cut repeats above stylized black eye; black cut shape on cheek. Black greasepaint opera sideburn into stachio obscures mouth. Black ying zajin 硬紮巾 stiff hat with four green verticals, altogether 8 small natural white pompoms at top and middle. Diadem, ezi 額子, with 1 large natural white pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Green pate, natural neck.","See 1238, 1912.",
object_1928_0,object_1928,DSCN4610.JPG containing object_1928,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4610/full/400,/0/default.jpg",image containing object_1928,,,object_1926;object_1927
object_1929,,Jing head,1929,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Green tone painted face, natural, red cut accents; black scalloped eye; lips teeth, tongue. Red pate, ear tuft; long pointed sideburn into stachio, soul patch. Orange ying zajin 硬紮巾 stiff hat with four dark verticals, 4 small red pompoms at top and 4 small green pompoms at middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Kiss band member. Lacquered, natural neck.","See 1238, 1912.",
object_1929_0,object_1929,DSCN4611.JPG containing object_1929,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",image containing object_1929,,,object_1930;object_1931
object_1930,,Jing head,1930,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Green tone painted face, natural, red cut accents; black scalloped eye; lips teeth, tongue. Red pate, ear tuft; serrated sideburn into stachio, soul patch. Orange ying zajin 硬紮巾 stiff hat with four dark verticals, 4 small red pompoms at top and 4 small blue pompoms at middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Kiss band member. Lacquered, natural neck.","See 1238, 1912.",
object_1930_0,object_1930,DSCN4611.JPG containing object_1930,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",image containing object_1930,,,object_1929;object_1931
object_1931,,Jing head,1931,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",,"Jing head. Wu. Jing. Demon. Green tone painted face, natural, red cut accents; black scalloped eye; frowning red lips outlined in black, green. Red pate, ear tuft. Orange ying zajin 硬紮巾 stiff hat with four dark verticals, 4 small red pompoms at top and 4 small blue tone pompoms at middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Kiss band member. Lacquered, natural neck.","See 1238, 1912.",
object_1931_0,object_1931,DSCN4611.JPG containing object_1931,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4611/full/400,/0/default.jpg",image containing object_1931,,,object_1929;object_1930
object_1932,,Chou head,1932,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4613/full/400,/0/default.jpg",,"Chou head. Wu. Chou. Pale blush face, black swoosh brow, marks on nose. Clown patch covers nose; triangle eye. Smiling red lips outlined in black. Red ying zajin 硬紮巾 stiff hat with four natural yellow verticals, 8 small green pompoms at top and middle. Diadem, ezi 額子, with 1 large red pompom atop central ornament; black ciguye 慈菇葉 bravery symbol. Natural neck.","See 1238, 1912.",
