objectid,parentid,title,subject,display_template,format,object_location,image_small,image_thumb,image_alt_text,description,object_thumb,object_location,reference_url
"object_1143","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3024_th.jpg","","Jing head. Jing demon. General. Natural cut diadem, ezi 額子, green trim, with red and green front emblem. Natural pompom above; large twisted blue fan-shaped symbol at front. Twin pheasant feathers protrude from red and green settings above ears. Black to grey cascading shapes on back of head; black Liu Hai 劉海 knots behind diadem. Twin natural furs extend back. Long piece in front of ear. Black full beard starts at chin. Flesh colored ear ring. Slight ridges on forehead. White painted face with black curving patterns highlight round black eye. Cut white teeth and pointed fangs, red tongue, pink lips.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3024_th.jpg","","http://localhost:4000/shadowfigures/items/object_1143.html"
"object_1143_0","object_1143","","","image","image/jpg","/objects/dscn3024.jpg","/objects/small/dscn3024_sm.jpg","/objects/thumbs/dscn3024_th.jpg","image containing object_1143","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3024_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3024.jpg","http://localhost:4000/shadowfigures/items/object_1143.html#object_1143_0"
"object_1144","","Chou head","Chou head","compound_object","","","","/objects/thumbs/dscn3025_th.jpg","","Chou head. Chou. Rebel general. Natural cut diadem, ezi 額子, green trim, with red and green front emblem. Red pompom above; black ciguye 慈菇葉 bravery symbol Twin pheasant feathers protrude from red and green settings above ears. Black to grey cascading shapes on back of head; black to grey Liu Hai 劉海 knots behind diadem. Twin natural furs extend back. Flesh face, large clown patch outlined in grey, triangle eye with steady gaze. Black tufted grease paint style stachio attached to ear with thin black string.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","","http://localhost:4000/shadowfigures/items/object_1144.html"
"object_1144_0","object_1144","","","image","image/jpg","/objects/dscn3025.jpg","/objects/small/dscn3025_sm.jpg","/objects/thumbs/dscn3025_th.jpg","image containing object_1144","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3025.jpg","http://localhost:4000/shadowfigures/items/object_1144.html#object_1144_0"
"object_1144_1","object_1144","","","image","image/jpg","/objects/dscn3026.jpg","/objects/small/dscn3026_sm.jpg","/objects/thumbs/dscn3026_th.jpg","image containing object_1144","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3026_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3026.jpg","http://localhost:4000/shadowfigures/items/object_1144.html#object_1144_1"
"object_1145","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3025_th.jpg","","Jing head. Wu jing. Rebel military commander. Natural cut diadem, ezi 額子, green trim, with red and green front emblem. Black pompom and black ciguye 慈菇葉 bravery symbol. Twin pheasant feathers protrude from red and green settings above ears. Black za jin 紮巾 stiff hat with four verticals, each with small black pompoms at top and small white pompoms at middle; green back edge. Twin natural furs extend back. Black and white painted face with red downcast lips; pink ear.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","","http://localhost:4000/shadowfigures/items/object_1145.html"
"object_1145_0","object_1145","","","image","image/jpg","/objects/dscn3025.jpg","/objects/small/dscn3025_sm.jpg","/objects/thumbs/dscn3025_th.jpg","image containing object_1145","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3025.jpg","http://localhost:4000/shadowfigures/items/object_1145.html#object_1145_0"
"object_1145_1","object_1145","","","image","image/jpg","/objects/dscn3026.jpg","/objects/small/dscn3026_sm.jpg","/objects/thumbs/dscn3026_th.jpg","image containing object_1145","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3026_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3026.jpg","http://localhost:4000/shadowfigures/items/object_1145.html#object_1145_1"
"object_1146","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3025_th.jpg","","Jing head. Jing demon. Rebel military. Black shamao 紗帽 official’s cap, front area in brown grey with red shan-like shape; black ciguye 慈菇葉 bravery symbol; yellow bead on green circlet, and short back ribbon. Twin white animal furs extend behind. Single pheasant feather extends from red and green holder. Red scalp, front point and long sideburn; blue face with cut stylized decos in black, red, natural, green; cut teeth, fang, red tongue, pink lower lip, all outlined in black to dirty white. Flesh ear and natural neck. Discolored from lacquer.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","","http://localhost:4000/shadowfigures/items/object_1146.html"
"object_1146_0","object_1146","","","image","image/jpg","/objects/dscn3025.jpg","/objects/small/dscn3025_sm.jpg","/objects/thumbs/dscn3025_th.jpg","image containing object_1146","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3025_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3025.jpg","http://localhost:4000/shadowfigures/items/object_1146.html#object_1146_0"
"object_1146_1","object_1146","","","image","image/jpg","/objects/dscn3026.jpg","/objects/small/dscn3026_sm.jpg","/objects/thumbs/dscn3026_th.jpg","image containing object_1146","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3026_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3026.jpg","http://localhost:4000/shadowfigures/items/object_1146.html#object_1146_1"
"object_1147","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3027_th.jpg","","Jing head. Jing demon. Military. Green and natural cut diadem, ezi 額子, with red front emblem, red pompom above. Twin pheasant feathers emerge from natural and green holders. Red to orange long hair in three layers; back pointing ear tuft, fringed bangs, long sideburn. Green face with highly deco round black eye; cut decos in red, black, natural. Smiling red lips, cut teeth, fang, red tongue, pink lips outlined in black. Discolored from lacquer.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","","http://localhost:4000/shadowfigures/items/object_1147.html"
"object_1147_0","object_1147","","","image","image/jpg","/objects/dscn3027.jpg","/objects/small/dscn3027_sm.jpg","/objects/thumbs/dscn3027_th.jpg","image containing object_1147","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3027.jpg","http://localhost:4000/shadowfigures/items/object_1147.html#object_1147_0"
"object_1147_1","object_1147","","","image","image/jpg","/objects/dscn3028.jpg","/objects/small/dscn3028_sm.jpg","/objects/thumbs/dscn3028_th.jpg","image containing object_1147","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3028_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3028.jpg","http://localhost:4000/shadowfigures/items/object_1147.html#object_1147_1"
"object_1148","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3027_th.jpg","","Jing head. Jing demon. General. Natural cut diadem, ezi 額子, green trim, with red and green front emblem. Black pompom above; black ciguye 慈菇葉 bravery symbol. Twin pheasant feathers protrude from red and green settings above ears. Three cascading layers in black to grey behind Liu Hai 劉海 knots behind diadem. Twin natural furs extend back. Black to grey full beard, pointed stachio, soul patch. White painted face with black to grey stylized patterns highlighting round black eye. Cut white teeth, red tongue, pink lips.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","","http://localhost:4000/shadowfigures/items/object_1148.html"
"object_1148_0","object_1148","","","image","image/jpg","/objects/dscn3027.jpg","/objects/small/dscn3027_sm.jpg","/objects/thumbs/dscn3027_th.jpg","image containing object_1148","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3027.jpg","http://localhost:4000/shadowfigures/items/object_1148.html#object_1148_0"
"object_1148_1","object_1148","","","image","image/jpg","/objects/dscn3028.jpg","/objects/small/dscn3028_sm.jpg","/objects/thumbs/dscn3028_th.jpg","image containing object_1148","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3028_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3028.jpg","http://localhost:4000/shadowfigures/items/object_1148.html#object_1148_1"
"object_1149","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3027_th.jpg","","Jing head. Jing demon. General. Green cut diadem, ezi 額子, with profile yellow dragon and two small pink to red pompoms; red and green front emblem. Black pompom above; black ciguye 慈菇葉 bravery symbol with six small white pompom decos. Twin pheasant feathers protrude from red and green settings above ears. Three cascading layers in black to grey behind Liu Hai 劉海 knots behind diadem. Twin natural furs extend back. Black to grey full beard, pointed stachio, soul patch. Grey painted face with black and white stylized patterns. Cut white teeth, red tongue, pink lips.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","","http://localhost:4000/shadowfigures/items/object_1149.html"
"object_1149_0","object_1149","","","image","image/jpg","/objects/dscn3027.jpg","/objects/small/dscn3027_sm.jpg","/objects/thumbs/dscn3027_th.jpg","image containing object_1149","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3027_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3027.jpg","http://localhost:4000/shadowfigures/items/object_1149.html#object_1149_0"
"object_1149_1","object_1149","","","image","image/jpg","/objects/dscn3028.jpg","/objects/small/dscn3028_sm.jpg","/objects/thumbs/dscn3028_th.jpg","image containing object_1149","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3028_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3028.jpg","http://localhost:4000/shadowfigures/items/object_1149.html#object_1149_1"
"object_1150","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3030_th.jpg","","Jing head. Jing demon. General. Green edged white cut diadem, ezi 額子, with profile white dragon and two small white pompoms; red and green front emblem. Black pompom above; black ciguye 慈菇葉 bravery symbol with six small white pompom decos. Twin pheasant feathers protrude from red and green settings above ears. Three cascading layers in black to grey behind Liu Hai 劉海 knots behind diadem. Twin natural furs extend back. White painted face with black and pale pink markings. Downcast red lips outlined in black.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","","http://localhost:4000/shadowfigures/items/object_1150.html"
"object_1150_0","object_1150","","","image","image/jpg","/objects/dscn3030.jpg","/objects/small/dscn3030_sm.jpg","/objects/thumbs/dscn3030_th.jpg","image containing object_1150","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3030.jpg","http://localhost:4000/shadowfigures/items/object_1150.html#object_1150_0"
"object_1151","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3030_th.jpg","","Jing head. Jing demon. Military. Diadem, ezi 額子, outlined in blue with red and blue front emblem. Black pompom above; black ciguye 慈菇葉 bravery symbol. Twin pheasant feathers protrude from red settings above ears. Black ying zajin 硬紮巾 hard style head dress with blue and pink decos; four natural verticals and eight small blue pompoms. Twin natural furs extend back. Grey painted face with black and white markings. Black to grey two strand full beard, pointed stachio, and soul patch. Cut white teeth, pink tongue, red lips. Natural neck. Lacquered.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","","http://localhost:4000/shadowfigures/items/object_1151.html"
"object_1151_0","object_1151","","","image","image/jpg","/objects/dscn3030.jpg","/objects/small/dscn3030_sm.jpg","/objects/thumbs/dscn3030_th.jpg","image containing object_1151","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3030.jpg","http://localhost:4000/shadowfigures/items/object_1151.html#object_1151_0"
"object_1152","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3030_th.jpg","","Jing head. Jing demon. Military. Natural cut diadem, ezi 額子, outlined in green with red and green front emblem. Red pompom above; black ciguye 慈菇葉 bravery symbol. Twin pheasant feathers protrude from red and green settings above ears. Blue ying zajin 硬紮巾 hard style head dress with red and green decos; four natural verticals and eight small red pompoms. Twin natural furs extend back. Blue painted face with black, red, and white markings. Black starburst style eye. Grumpy red lips. Natural neck, pink ear.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","","http://localhost:4000/shadowfigures/items/object_1152.html"
"object_1152_0","object_1152","","","image","image/jpg","/objects/dscn3030.jpg","/objects/small/dscn3030_sm.jpg","/objects/thumbs/dscn3030_th.jpg","image containing object_1152","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3030_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3030.jpg","http://localhost:4000/shadowfigures/items/object_1152.html#object_1152_0"
"object_1153","","Jing head","Jing head","compound_object","","","","/objects/thumbs/dscn3031_th.jpg","","Jing head. Jing demon. Military. Natural cut diadem, ezi 額子, outlined in green with red and green front emblem. White pompom above; black ciguye 慈菇葉 bravery symbol. Twin pheasant feathers protrude from red and green settings above ears. Black ying zajin 硬紮巾 hard style head dress with pink and white decos; four natural verticals and eight small white pompoms. Twin natural furs extend back. White painted face with black and grey cut markings. Black triangle style eye. Grey outlined downcast red lips.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3031_th.jpg","","http://localhost:4000/shadowfigures/items/object_1153.html"
